user,par,doi,rank
JoseBlanco,648,0.6513043,46
JoseBlanco,647,0.6513043,47
JoseBlanco,646,0.6513043,48
JoseBlanco,643,0.6513043,49
JoseBlanco,642,0.6513043,50
JoseBlanco,641,0.6513043,51
JoseBlanco,640,0.6513043,52
JoseBlanco,639,0.6513043,53
JoseBlanco,638,0.6513043,54
JoseBlanco,637,0.6513043,55
JoseBlanco,636,0.6513043,56
JoseBlanco,635,0.6513043,57
Confuzion,418,10.42076788,1
Confuzion,417,8.322618111,2
Confuzion,424,7.582463651,3
Confuzion,508,7.349103519,4
Confuzion,469,6.605599423,5
Confuzion,458,6.547176804,6
Confuzion,509,6.518190075,7
Confuzion,507,6.518190075,8
Confuzion,502,6.333406585,9
Confuzion,471,6.244250169,10
Confuzion,423,6.168838257,11
Confuzion,419,5.957556236,12
Confuzion,501,5.857477915,13
Confuzion,416,5.648717818,14
Confuzion,485,5.589621887,15
Confuzion,468,5.579896813,16
Confuzion,512,5.062805857,17
Confuzion,510,5.062805857,18
Confuzion,567,4.993412845,19
Confuzion,421,4.952980187,20
Confuzion,524,4.878039597,21
Confuzion,610,4.846962828,22
Confuzion,557,4.782201845,23
Confuzion,517,4.516039856,24
Confuzion,497,3.897291954,25
Confuzion,498,3.846596728,26
Confuzion,487,3.623112842,27
Confuzion,489,3.615007079,28
Confuzion,462,2.683441339,29
Confuzion,665,2.064411673,30
Confuzion,438,1.751402163,31
Confuzion,644,1.641127358,32
Confuzion,673,1.278071093,33
Confuzion,667,1.278071093,34
Confuzion,660,1.278071093,35
Confuzion,659,1.278071093,36
Confuzion,658,1.278071093,37
Confuzion,657,1.278071093,38
Confuzion,656,1.278071093,39
Confuzion,655,1.278071093,40
Confuzion,654,1.278071093,41
Confuzion,653,1.278071093,42
Confuzion,652,1.278071093,43
Confuzion,651,1.278071093,44
Confuzion,649,1.278071093,45
Confuzion,648,1.278071093,46
Confuzion,647,1.278071093,47
Confuzion,646,1.278071093,48
Confuzion,643,1.278071093,49
Confuzion,642,1.278071093,50
Confuzion,641,1.278071093,51
Confuzion,640,1.278071093,52
Confuzion,639,1.278071093,53
Confuzion,638,1.278071093,54
Confuzion,637,1.278071093,55
Confuzion,636,1.278071093,56
Confuzion,635,1.278071093,57
Jay,418,8.559730488,1
Jay,417,6.366266012,2
Jay,508,6.061872321,3
Jay,424,5.804768213,4
Jay,509,5.256341919,5
Jay,507,5.256341919,6
Jay,469,4.996157827,7
Jay,471,4.784462297,8
Jay,458,4.608576339,9
Jay,512,4.557478581,10
Jay,510,4.557478581,11
Jay,502,4.524385021,12
Jay,501,4.048456352,13
Jay,557,4.038774665,14
Jay,419,4.032481744,15
Jay,468,4.029438608,16
Jay,497,3.967429185,17
Jay,423,3.826316622,18
Jay,421,3.775966879,19
Jay,416,3.723643326,20
Jay,485,3.593135551,21
Jay,498,3.580436626,22
Jay,517,3.453201752,23
Jay,524,3.434333869,24
Jay,567,3.37030652,25
Jay,610,3.308477325,26
Jay,489,2.923929528,27
Jay,487,2.245695197,28
Jay,462,1.773811103,29
Jay,644,1.36417088,30
Jay,438,1.236103828,31
Jay,673,1.001114614,32
Jay,667,1.001114614,33
Jay,665,1.001114614,34
Jay,660,1.001114614,35
Jay,659,1.001114614,36
Jay,658,1.001114614,37
Jay,657,1.001114614,38
Jay,656,1.001114614,39
Jay,655,1.001114614,40
Jay,654,1.001114614,41
Jay,653,1.001114614,42
Jay,652,1.001114614,43
Jay,651,1.001114614,44
Jay,649,1.001114614,45
Jay,648,1.001114614,46
Jay,647,1.001114614,47
Jay,646,1.001114614,48
Jay,643,1.001114614,49
Jay,642,1.001114614,50
Jay,641,1.001114614,51
Jay,640,1.001114614,52
Jay,639,1.001114614,53
Jay,638,1.001114614,54
Jay,637,1.001114614,55
Jay,636,1.001114614,56
Jay,635,1.001114614,57
WpZurp,418,5.281219962,1
WpZurp,417,4.083249943,2
WpZurp,424,3.573448836,3
WpZurp,508,3.246383847,4
WpZurp,423,2.797648383,5
WpZurp,419,2.777093903,6
WpZurp,469,2.739780081,7
WpZurp,509,2.608281154,8
WpZurp,507,2.608281154,9
WpZurp,416,2.596946773,10
WpZurp,421,2.576647736,11
WpZurp,471,2.526667252,12
WpZurp,468,2.466019039,13
WpZurp,458,2.400418578,14
WpZurp,512,2.120013519,15
WpZurp,510,2.120013519,16
WpZurp,489,1.931917042,17
WpZurp,502,1.882961352,18
WpZurp,485,1.86399215,19
WpZurp,501,1.705864335,20
WpZurp,610,1.671878942,21
WpZurp,557,1.592176154,22
WpZurp,567,1.560770381,23
WpZurp,498,1.543492591,24
WpZurp,497,1.516788803,25
WpZurp,524,1.491735707,26
WpZurp,517,1.367478462,27
WpZurp,487,1.245051251,28
WpZurp,462,1.076276576,29
WpZurp,438,0.74182524,30
WpZurp,644,0.531464192,31
WpZurp,673,0.354309461,32
WpZurp,667,0.354309461,33
WpZurp,665,0.354309461,34
WpZurp,660,0.354309461,35
WpZurp,659,0.354309461,36
WpZurp,658,0.354309461,37
WpZurp,657,0.354309461,38
WpZurp,656,0.354309461,39
WpZurp,655,0.354309461,40
WpZurp,654,0.354309461,41
WpZurp,653,0.354309461,42
WpZurp,652,0.354309461,43
WpZurp,651,0.354309461,44
WpZurp,649,0.354309461,45
WpZurp,648,0.354309461,46
WpZurp,647,0.354309461,47
WpZurp,646,0.354309461,48
WpZurp,643,0.354309461,49
WpZurp,642,0.354309461,50
WpZurp,641,0.354309461,51
WpZurp,640,0.354309461,52
WpZurp,639,0.354309461,53
WpZurp,638,0.354309461,54
WpZurp,637,0.354309461,55
WpZurp,636,0.354309461,56
WpZurp,635,0.354309461,57
Gary D,418,4.718338291,1
Gary D,417,3.275619997,2
Gary D,508,2.979113564,3
Gary D,424,2.75580276,4
Gary D,423,2.5305768,5
Gary D,509,2.364866581,6
Gary D,507,2.364866581,7
Gary D,416,2.30492611,8
Gary D,419,2.141290371,9
Gary D,501,2.069957718,10
Gary D,421,1.984292701,11
Gary D,512,1.953995029,12
Gary D,510,1.953995029,13
Gary D,502,1.930441344,14
Gary D,468,1.914834961,15
Gary D,471,1.880441276,16
Gary D,469,1.857810832,17
Gary D,458,1.715509285,18
Gary D,557,1.689523761,19
Gary D,485,1.597326355,20
Gary D,524,1.552099411,21
Gary D,567,1.543428921,22
Gary D,610,1.49885102,23
Gary D,498,1.472237509,24
Gary D,497,1.42530881,25
Gary D,517,1.382615148,26
Gary D,489,1.228834169,27
Gary D,487,1.128224188,28
Gary D,462,0.921184611,29
Gary D,438,0.817887241,30
Gary D,644,0.624502738,31
Gary D,673,0.416335159,32
Gary D,667,0.416335159,33
Gary D,665,0.416335159,34
Gary D,660,0.416335159,35
Gary D,659,0.416335159,36
Gary D,658,0.416335159,37
Gary D,657,0.416335159,38
Gary D,656,0.416335159,39
Gary D,655,0.416335159,40
Gary D,654,0.416335159,41
Gary D,653,0.416335159,42
Gary D,652,0.416335159,43
Gary D,651,0.416335159,44
Gary D,649,0.416335159,45
Gary D,648,0.416335159,46
Gary D,647,0.416335159,47
Gary D,646,0.416335159,48
Gary D,643,0.416335159,49
Gary D,642,0.416335159,50
Gary D,641,0.416335159,51
Gary D,640,0.416335159,52
Gary D,639,0.416335159,53
Gary D,638,0.416335159,54
Gary D,637,0.416335159,55
Gary D,636,0.416335159,56
Gary D,635,0.416335159,57
Choster,418,11.66191894,1
Choster,508,9.659438576,2
Choster,509,8.958881297,3
Choster,507,8.958881297,4
Choster,417,8.659591401,5
Choster,424,8.062260477,6
Choster,510,7.606105476,7
Choster,512,7.601229463,8
Choster,419,7.161836443,9
Choster,421,6.891541723,10
Choster,471,6.734496084,11
Choster,469,6.712928076,12
Choster,502,6.641865345,13
Choster,458,6.485495058,14
Choster,485,6.361609419,15
Choster,497,6.063263387,16
Choster,498,6.041203683,17
Choster,416,5.72920278,18
Choster,501,5.162801155,19
Choster,468,4.976102811,20
Choster,524,4.937497395,21
Choster,423,4.883612451,22
Choster,517,4.820921224,23
Choster,557,4.307101155,24
Choster,567,4.275116393,25
Choster,610,4.063542279,26
Choster,489,3.002917675,27
Choster,487,2.797491371,28
Choster,438,2.391147227,29
Choster,644,2.085042963,30
Choster,462,1.982996822,31
Choster,673,1.776538082,32
Choster,667,1.776538082,33
Choster,665,1.776538082,34
Choster,660,1.776538082,35
Choster,659,1.776538082,36
Choster,658,1.776538082,37
Choster,657,1.776538082,38
Choster,656,1.776538082,39
Choster,655,1.776538082,40
Choster,654,1.776538082,41
Choster,653,1.776538082,42
Choster,652,1.776538082,43
Choster,651,1.776538082,44
Choster,649,1.776538082,45
Choster,648,1.776538082,46
Choster,647,1.776538082,47
Choster,646,1.776538082,48
Choster,643,1.776538082,49
Choster,642,1.776538082,50
Choster,641,1.776538082,51
Choster,640,1.776538082,52
Choster,639,1.776538082,53
Choster,638,1.776538082,54
Choster,637,1.776538082,55
Choster,636,1.776538082,56
Choster,635,1.776538082,57
Mtnerd,418,3.953255883,1
Mtnerd,508,3.098205495,2
Mtnerd,417,2.532806156,3
Mtnerd,557,2.347209483,4
Mtnerd,509,2.324005319,5
Mtnerd,507,2.324005319,6
Mtnerd,424,2.182759793,7
Mtnerd,419,2.050865353,8
Mtnerd,610,2.034627792,9
Mtnerd,512,2.028233636,10
Mtnerd,510,2.028233636,11
Mtnerd,421,1.884773168,12
Mtnerd,524,1.870576412,13
Mtnerd,416,1.849888143,14
Mtnerd,423,1.770763328,15
Mtnerd,468,1.697894144,16
Mtnerd,471,1.641045526,17
Mtnerd,517,1.637693227,18
Mtnerd,469,1.618415082,19
Mtnerd,485,1.582615259,20
Mtnerd,501,1.565861652,21
Mtnerd,502,1.559595625,22
Mtnerd,458,1.540243032,23
Mtnerd,567,1.533165543,24
Mtnerd,497,1.324775024,25
Mtnerd,498,1.249743682,26
Mtnerd,489,0.955258351,27
Mtnerd,644,0.852009878,28
Mtnerd,487,0.822413082,29
Mtnerd,462,0.810373631,30
Mtnerd,438,0.584339432,31
Mtnerd,673,0.568006585,32
Mtnerd,667,0.568006585,33
Mtnerd,665,0.568006585,34
Mtnerd,660,0.568006585,35
Mtnerd,659,0.568006585,36
Mtnerd,658,0.568006585,37
Mtnerd,657,0.568006585,38
Mtnerd,656,0.568006585,39
Mtnerd,655,0.568006585,40
Mtnerd,654,0.568006585,41
Mtnerd,653,0.568006585,42
Mtnerd,652,0.568006585,43
Mtnerd,651,0.568006585,44
Mtnerd,649,0.568006585,45
Mtnerd,648,0.568006585,46
Mtnerd,647,0.568006585,47
Mtnerd,646,0.568006585,48
Mtnerd,643,0.568006585,49
Mtnerd,642,0.568006585,50
Mtnerd,641,0.568006585,51
Mtnerd,640,0.568006585,52
Mtnerd,639,0.568006585,53
Mtnerd,638,0.568006585,54
Mtnerd,637,0.568006585,55
Mtnerd,636,0.568006585,56
Mtnerd,635,0.568006585,57
Stopthebus18,418,3.949907421,1
Stopthebus18,508,3.111414264,2
Stopthebus18,417,2.592338156,3
Stopthebus18,509,2.337214088,4
Stopthebus18,507,2.337214088,5
Stopthebus18,557,2.320699406,6
Stopthebus18,424,2.219130177,7
Stopthebus18,419,2.143511815,8
Stopthebus18,610,2.127274255,9
Stopthebus18,524,1.963222874,10
Stopthebus18,512,1.948795943,11
Stopthebus18,510,1.948795943,12
Stopthebus18,416,1.942534606,13
Stopthebus18,421,1.931096399,14
Stopthebus18,423,1.817086559,15
Stopthebus18,468,1.734264528,16
Stopthebus18,485,1.675261722,17
Stopthebus18,501,1.658508114,18
Stopthebus18,469,1.654785467,19
Stopthebus18,471,1.654254295,20
Stopthebus18,502,1.652242087,21
Stopthebus18,517,1.650901996,22
Stopthebus18,567,1.60265039,23
Stopthebus18,458,1.553451801,24
Stopthebus18,498,1.249743682,25
Stopthebus18,497,1.245337331,26
Stopthebus18,489,0.875820657,27
Stopthebus18,462,0.856696862,28
Stopthebus18,644,0.852009878,29
Stopthebus18,487,0.822413082,30
Stopthebus18,438,0.630662663,31
Stopthebus18,673,0.568006585,32
Stopthebus18,667,0.568006585,33
Stopthebus18,665,0.568006585,34
Stopthebus18,660,0.568006585,35
Stopthebus18,659,0.568006585,36
Stopthebus18,658,0.568006585,37
Stopthebus18,657,0.568006585,38
Stopthebus18,656,0.568006585,39
Stopthebus18,655,0.568006585,40
Stopthebus18,654,0.568006585,41
Stopthebus18,653,0.568006585,42
Stopthebus18,652,0.568006585,43
Stopthebus18,651,0.568006585,44
Stopthebus18,649,0.568006585,45
Stopthebus18,648,0.568006585,46
Stopthebus18,647,0.568006585,47
Stopthebus18,646,0.568006585,48
Stopthebus18,643,0.568006585,49
Stopthebus18,642,0.568006585,50
Stopthebus18,641,0.568006585,51
Stopthebus18,640,0.568006585,52
Stopthebus18,639,0.568006585,53
Stopthebus18,638,0.568006585,54
Stopthebus18,637,0.568006585,55
Stopthebus18,636,0.568006585,56
Stopthebus18,635,0.568006585,57
Dominick,418,4.280460833,1
Dominick,508,3.139877331,2
Dominick,417,2.749840365,3
Dominick,509,2.615003707,4
Dominick,507,2.615003707,5
Dominick,557,2.584657106,6
Dominick,424,2.429452174,7
Dominick,419,2.272980702,8
Dominick,610,2.258635555,9
Dominick,512,2.120961936,10
Dominick,510,2.120961936,11
Dominick,524,2.092919888,12
Dominick,502,2.057701399,13
Dominick,469,2.048030949,14
Dominick,416,2.046695006,15
Dominick,421,2.035794769,16
Dominick,567,1.962620494,17
Dominick,471,1.86516408,18
Dominick,485,1.832763931,19
Dominick,468,1.787299144,20
Dominick,458,1.763773798,21
Dominick,423,1.76324659,22
Dominick,517,1.72799414,23
Dominick,501,1.708828545,24
Dominick,497,1.297215914,25
Dominick,498,1.246520687,26
Dominick,644,0.929827753,27
Dominick,489,0.824694873,28
Dominick,487,0.771287297,29
Dominick,438,0.630662663,30
Dominick,673,0.619885168,31
Dominick,667,0.619885168,32
Dominick,665,0.619885168,33
Dominick,660,0.619885168,34
Dominick,659,0.619885168,35
Dominick,658,0.619885168,36
Dominick,657,0.619885168,37
Dominick,656,0.619885168,38
Dominick,655,0.619885168,39
Dominick,654,0.619885168,40
Dominick,653,0.619885168,41
Dominick,652,0.619885168,42
Dominick,651,0.619885168,43
Dominick,649,0.619885168,44
Dominick,648,0.619885168,45
Dominick,647,0.619885168,46
Dominick,646,0.619885168,47
Dominick,643,0.619885168,48
Dominick,642,0.619885168,49
Dominick,641,0.619885168,50
Dominick,640,0.619885168,51
Dominick,639,0.619885168,52
Dominick,638,0.619885168,53
Dominick,637,0.619885168,54
Dominick,636,0.619885168,55
Dominick,635,0.619885168,56
Dominick,462,0.618575427,57
Acsenray,418,4.32776125,1
Acsenray,508,3.187177748,2
Acsenray,417,2.797140782,3
Acsenray,509,2.662304124,4
Acsenray,507,2.662304124,5
Acsenray,557,2.584657106,6
Acsenray,424,2.476752591,7
Acsenray,419,2.320281119,8
Acsenray,610,2.305935972,9
Acsenray,524,2.140220305,10
Acsenray,512,2.120961936,11
Acsenray,510,2.120961936,12
Acsenray,502,2.105001816,13
Acsenray,469,2.095331366,14
Acsenray,416,2.093995423,15
Acsenray,421,2.035794769,16
Acsenray,567,2.009920911,17
Acsenray,471,1.912464497,18
Acsenray,485,1.880064348,19
Acsenray,468,1.834599561,20
Acsenray,458,1.811074215,21
Acsenray,517,1.775294557,22
Acsenray,423,1.76324659,23
Acsenray,501,1.756128962,24
Acsenray,497,1.297215914,25
Acsenray,498,1.246520687,26
Acsenray,644,0.929827753,27
Acsenray,489,0.824694873,28
Acsenray,487,0.771287297,29
Acsenray,438,0.630662663,30
Acsenray,673,0.619885168,31
Acsenray,667,0.619885168,32
Acsenray,665,0.619885168,33
Acsenray,660,0.619885168,34
Acsenray,659,0.619885168,35
Acsenray,658,0.619885168,36
Acsenray,657,0.619885168,37
Acsenray,656,0.619885168,38
Acsenray,655,0.619885168,39
Acsenray,654,0.619885168,40
Acsenray,653,0.619885168,41
Acsenray,652,0.619885168,42
Acsenray,651,0.619885168,43
Acsenray,649,0.619885168,44
Acsenray,648,0.619885168,45
Acsenray,647,0.619885168,46
Acsenray,646,0.619885168,47
Acsenray,643,0.619885168,48
Acsenray,642,0.619885168,49
Acsenray,641,0.619885168,50
Acsenray,640,0.619885168,51
Acsenray,639,0.619885168,52
Acsenray,638,0.619885168,53
Acsenray,637,0.619885168,54
Acsenray,636,0.619885168,55
Acsenray,635,0.619885168,56
Acsenray,462,0.618575427,57
Beginning,418,4.407376042,1
Beginning,508,3.241409498,2
Beginning,417,2.851372532,3
Beginning,509,2.691152832,4
Beginning,507,2.691152832,5
Beginning,557,2.686189272,6
Beginning,424,2.505601299,7
Beginning,610,2.360167722,8
Beginning,419,2.323746785,9
Beginning,524,2.143685972,10
Beginning,502,2.133850524,11
Beginning,469,2.124180074,12
Beginning,512,2.120961936,13
Beginning,510,2.120961936,14
Beginning,416,2.097461089,15
Beginning,567,2.03876962,16
Beginning,421,2.035794769,17
Beginning,471,1.915930163,18
Beginning,485,1.908913056,19
Beginning,468,1.863448269,20
Beginning,458,1.814539881,21
Beginning,423,1.814012673,22
Beginning,517,1.804143265,23
Beginning,501,1.78497767,24
Beginning,497,1.297215914,25
Beginning,498,1.246520687,26
Beginning,644,0.929827753,27
Beginning,489,0.824694873,28
Beginning,487,0.771287297,29
Beginning,438,0.630662663,30
Beginning,673,0.619885168,31
Beginning,667,0.619885168,32
Beginning,665,0.619885168,33
Beginning,660,0.619885168,34
Beginning,659,0.619885168,35
Beginning,658,0.619885168,36
Beginning,657,0.619885168,37
Beginning,656,0.619885168,38
Beginning,655,0.619885168,39
Beginning,654,0.619885168,40
Beginning,653,0.619885168,41
Beginning,652,0.619885168,42
Beginning,651,0.619885168,43
Beginning,649,0.619885168,44
Beginning,648,0.619885168,45
Beginning,647,0.619885168,46
Beginning,646,0.619885168,47
Beginning,643,0.619885168,48
Beginning,642,0.619885168,49
Beginning,641,0.619885168,50
Beginning,640,0.619885168,51
Beginning,639,0.619885168,52
Beginning,638,0.619885168,53
Beginning,637,0.619885168,54
Beginning,636,0.619885168,55
Beginning,635,0.619885168,56
Beginning,462,0.618575427,57
Stan Shebs,418,4.628317302,1
Stan Shebs,508,3.422631912,2
Stan Shebs,417,3.007148766,3
Stan Shebs,557,2.856238173,4
Stan Shebs,509,2.846929066,5
Stan Shebs,507,2.846929066,6
Stan Shebs,424,2.635931352,7
Stan Shebs,610,2.411060083,8
Stan Shebs,419,2.374639146,9
Stan Shebs,469,2.279956308,10
Stan Shebs,512,2.25129199,11
Stan Shebs,510,2.25129199,12
Stan Shebs,502,2.210189064,13
Stan Shebs,524,2.194578332,14
Stan Shebs,416,2.148353449,15
Stan Shebs,567,2.11510816,16
Stan Shebs,471,2.071706397,17
Stan Shebs,421,2.035794769,18
Stan Shebs,468,2.019224502,19
Stan Shebs,485,1.959805416,20
Stan Shebs,458,1.944869935,21
Stan Shebs,517,1.934473319,22
Stan Shebs,423,1.864905034,23
Stan Shebs,501,1.861316211,24
Stan Shebs,497,1.427545967,25
Stan Shebs,498,1.297413047,26
Stan Shebs,489,0.955024926,27
Stan Shebs,644,0.929827753,28
Stan Shebs,487,0.822179657,29
Stan Shebs,438,0.630662663,30
Stan Shebs,673,0.619885168,31
Stan Shebs,667,0.619885168,32
Stan Shebs,665,0.619885168,33
Stan Shebs,660,0.619885168,34
Stan Shebs,659,0.619885168,35
Stan Shebs,658,0.619885168,36
Stan Shebs,657,0.619885168,37
Stan Shebs,656,0.619885168,38
Stan Shebs,655,0.619885168,39
Stan Shebs,654,0.619885168,40
Stan Shebs,653,0.619885168,41
Stan Shebs,652,0.619885168,42
Stan Shebs,651,0.619885168,43
Stan Shebs,649,0.619885168,44
Stan Shebs,648,0.619885168,45
Stan Shebs,647,0.619885168,46
Stan Shebs,646,0.619885168,47
Stan Shebs,643,0.619885168,48
Stan Shebs,642,0.619885168,49
Stan Shebs,641,0.619885168,50
Stan Shebs,640,0.619885168,51
Stan Shebs,639,0.619885168,52
Stan Shebs,638,0.619885168,53
Stan Shebs,637,0.619885168,54
Stan Shebs,636,0.619885168,55
Stan Shebs,635,0.619885168,56
Stan Shebs,462,0.618575427,57
Jsm~enwiki,418,9.790826683,1
Jsm~enwiki,508,8.838497854,2
Jsm~enwiki,417,7.932169602,3
Jsm~enwiki,509,7.630682293,4
Jsm~enwiki,507,7.630682293,5
Jsm~enwiki,557,7.562794522,6
Jsm~enwiki,424,7.499475062,7
Jsm~enwiki,567,7.268066683,8
Jsm~enwiki,524,7.254744641,9
Jsm~enwiki,502,7.169470944,10
Jsm~enwiki,469,7.166996232,11
Jsm~enwiki,471,6.947313864,12
Jsm~enwiki,485,6.918133958,13
Jsm~enwiki,458,6.804202807,14
Jsm~enwiki,517,6.589890921,15
Jsm~enwiki,610,6.56614677,16
Jsm~enwiki,468,6.56525116,17
Jsm~enwiki,419,6.36526413,18
Jsm~enwiki,501,6.31357389,19
Jsm~enwiki,512,5.77653776,20
Jsm~enwiki,510,5.77653776,21
Jsm~enwiki,416,5.773728451,22
Jsm~enwiki,497,5.541133166,23
Jsm~enwiki,421,5.47865524,24
Jsm~enwiki,498,5.164089358,25
Jsm~enwiki,423,4.917669113,26
Jsm~enwiki,489,3.773621818,27
Jsm~enwiki,487,3.559991515,28
Jsm~enwiki,644,2.949705985,29
Jsm~enwiki,673,2.613059613,30
Jsm~enwiki,667,2.613059613,31
Jsm~enwiki,665,2.613059613,32
Jsm~enwiki,660,2.613059613,33
Jsm~enwiki,659,2.613059613,34
Jsm~enwiki,658,2.613059613,35
Jsm~enwiki,657,2.613059613,36
Jsm~enwiki,656,2.613059613,37
Jsm~enwiki,655,2.613059613,38
Jsm~enwiki,654,2.613059613,39
Jsm~enwiki,653,2.613059613,40
Jsm~enwiki,652,2.613059613,41
Jsm~enwiki,651,2.613059613,42
Jsm~enwiki,649,2.613059613,43
Jsm~enwiki,648,2.613059613,44
Jsm~enwiki,647,2.613059613,45
Jsm~enwiki,646,2.613059613,46
Jsm~enwiki,643,2.613059613,47
Jsm~enwiki,642,2.613059613,48
Jsm~enwiki,641,2.613059613,49
Jsm~enwiki,640,2.613059613,50
Jsm~enwiki,639,2.613059613,51
Jsm~enwiki,638,2.613059613,52
Jsm~enwiki,637,2.613059613,53
Jsm~enwiki,636,2.613059613,54
Jsm~enwiki,635,2.613059613,55
Jsm~enwiki,462,2.612055652,56
Jsm~enwiki,438,2.015023663,57
Theresa knott,418,5.069421053,1
Theresa knott,508,4.128918661,2
Theresa knott,509,3.246793298,3
Theresa knott,507,3.246793298,4
Theresa knott,417,3.214157474,5
Theresa knott,557,2.944239503,6
Theresa knott,424,2.787838482,7
Theresa knott,567,2.566859296,8
Theresa knott,419,2.548365556,9
Theresa knott,512,2.528320553,10
Theresa knott,510,2.528320553,11
Theresa knott,610,2.491171446,12
Theresa knott,502,2.469084676,13
Theresa knott,469,2.459414227,14
Theresa knott,524,2.393314527,15
Theresa knott,416,2.266978281,16
Theresa knott,485,2.218701028,17
Theresa knott,421,2.171854713,18
Theresa knott,468,2.171131632,19
Theresa knott,471,2.165995114,20
Theresa knott,501,2.092661034,21
Theresa knott,458,2.092566227,22
Theresa knott,517,2.05882966,23
Theresa knott,423,1.973414188,24
Theresa knott,497,1.484168217,25
Theresa knott,498,1.433472991,26
Theresa knott,644,1.009939116,27
Theresa knott,489,0.984096387,28
Theresa knott,487,0.930688812,29
Theresa knott,438,0.685764242,30
Theresa knott,462,0.673677005,31
Theresa knott,673,0.673292744,32
Theresa knott,667,0.673292744,33
Theresa knott,665,0.673292744,34
Theresa knott,660,0.673292744,35
Theresa knott,659,0.673292744,36
Theresa knott,658,0.673292744,37
Theresa knott,657,0.673292744,38
Theresa knott,656,0.673292744,39
Theresa knott,655,0.673292744,40
Theresa knott,654,0.673292744,41
Theresa knott,653,0.673292744,42
Theresa knott,652,0.673292744,43
Theresa knott,651,0.673292744,44
Theresa knott,649,0.673292744,45
Theresa knott,648,0.673292744,46
Theresa knott,647,0.673292744,47
Theresa knott,646,0.673292744,48
Theresa knott,643,0.673292744,49
Theresa knott,642,0.673292744,50
Theresa knott,641,0.673292744,51
Theresa knott,640,0.673292744,52
Theresa knott,639,0.673292744,53
Theresa knott,638,0.673292744,54
Theresa knott,637,0.673292744,55
Theresa knott,636,0.673292744,56
Theresa knott,635,0.673292744,57
Ellsworth,418,7.047730722,1
Ellsworth,508,6.011697442,2
Ellsworth,417,5.191335975,3
Ellsworth,509,4.981540658,4
Ellsworth,507,4.981540658,5
Ellsworth,424,4.762891801,6
Ellsworth,557,4.744444638,7
Ellsworth,502,4.440387891,8
Ellsworth,567,4.434083242,9
Ellsworth,469,4.433116021,10
Ellsworth,524,4.247774239,11
Ellsworth,471,4.190979611,12
Ellsworth,419,4.081351875,13
Ellsworth,485,4.0586297,14
Ellsworth,610,4.031247307,15
Ellsworth,458,4.028151525,16
Ellsworth,468,3.90928917,17
Ellsworth,501,3.904139778,18
Ellsworth,517,3.842634442,19
Ellsworth,416,3.696581799,20
Ellsworth,512,3.557652046,21
Ellsworth,510,3.557652046,22
Ellsworth,421,3.42916852,23
Ellsworth,423,3.240936224,24
Ellsworth,497,2.783082291,25
Ellsworth,498,2.742008268,26
Ellsworth,489,1.860530622,27
Ellsworth,487,1.780419258,28
Ellsworth,644,1.629824285,29
Ellsworth,462,1.528257761,30
Ellsworth,665,1.424234676,31
Ellsworth,438,1.310601468,32
Ellsworth,673,1.293177913,33
Ellsworth,667,1.293177913,34
Ellsworth,660,1.293177913,35
Ellsworth,659,1.293177913,36
Ellsworth,658,1.293177913,37
Ellsworth,657,1.293177913,38
Ellsworth,656,1.293177913,39
Ellsworth,655,1.293177913,40
Ellsworth,654,1.293177913,41
Ellsworth,653,1.293177913,42
Ellsworth,652,1.293177913,43
Ellsworth,651,1.293177913,44
Ellsworth,649,1.293177913,45
Ellsworth,648,1.293177913,46
Ellsworth,647,1.293177913,47
Ellsworth,646,1.293177913,48
Ellsworth,643,1.293177913,49
Ellsworth,642,1.293177913,50
Ellsworth,641,1.293177913,51
Ellsworth,640,1.293177913,52
Ellsworth,639,1.293177913,53
Ellsworth,638,1.293177913,54
Ellsworth,637,1.293177913,55
Ellsworth,636,1.293177913,56
Ellsworth,635,1.293177913,57
Oberiko,418,5.427134244,1
Oberiko,508,4.791166679,2
Oberiko,557,3.845754631,3
Oberiko,509,3.815291595,4
Oberiko,507,3.815291595,5
Oberiko,417,3.784935384,6
Oberiko,567,3.535393235,7
Oberiko,424,3.384257589,8
Oberiko,502,3.33066661,9
Oberiko,469,3.32219545,10
Oberiko,524,3.268972869,11
Oberiko,610,3.183685894,12
Oberiko,485,3.080124072,13
Oberiko,471,3.027713901,14
Oberiko,468,3.008372897,15
Oberiko,419,2.969545534,16
Oberiko,458,2.943258979,17
Oberiko,501,2.90103452,18
Oberiko,517,2.892190759,19
Oberiko,512,2.776371922,20
Oberiko,510,2.776371922,21
Oberiko,416,2.663170647,22
Oberiko,421,2.40296618,23
Oberiko,423,2.170805176,24
Oberiko,498,2.10672282,25
Oberiko,497,2.080641179,26
Oberiko,489,1.396033217,27
Oberiko,487,1.396033217,28
Oberiko,644,1.346585488,29
Oberiko,462,1.010515507,30
Oberiko,673,1.009939116,31
Oberiko,667,1.009939116,32
Oberiko,665,1.009939116,33
Oberiko,660,1.009939116,34
Oberiko,659,1.009939116,35
Oberiko,658,1.009939116,36
Oberiko,657,1.009939116,37
Oberiko,656,1.009939116,38
Oberiko,655,1.009939116,39
Oberiko,654,1.009939116,40
Oberiko,653,1.009939116,41
Oberiko,652,1.009939116,42
Oberiko,651,1.009939116,43
Oberiko,649,1.009939116,44
Oberiko,648,1.009939116,45
Oberiko,647,1.009939116,46
Oberiko,646,1.009939116,47
Oberiko,643,1.009939116,48
